Designator,Mid X,Mid Y,Layer,Rotation
C1,-7.47,12.70,Top,180.0
C2,-3.81,13.97,Top,90.0
IC1, 0.00,12.07,Top,0.0
R1, 3.81,13.97,Top,90.0
